Date,Cape 5yr,PMX 5yr,SMX 5yr,Cape NB,PMX NB,SMX NB
2025-06-27,61430000.0,31525000.0,25714000.0,72125000.0,35300000.0,33225000.0
2025-06-30,61430000.0,31525000.0,25714000.0,72125000.0,35300000.0,33225000.0
2025-07-01,61430000.0,31525000.0,25714000.0,72125000.0,35300000.0,33225000.0
2025-07-02,61430000.0,31525000.0,25714000.0,72125000.0,35300000.0,33225000.0
2025-07-03,61430000.0,31525000.0,25714000.0,72125000.0,35300000.0,33225000.0
2025-07-04,61487000.0,31427000.0,25686000.0,72125000.0,35300000.0,33225000.0
2025-07-07,61487000.0,31427000.0,25686000.0,71875000.0,35175000.0,32875000.0
2025-07-08,61487000.0,31427000.0,25686000.0,71875000.0,35175000.0,32875000.0
2025-07-09,61487000.0,31427000.0,25686000.0,71875000.0,35175000.0,32875000.0
2025-07-10,61487000.0,31427000.0,25686000.0,71875000.0,35175000.0,32875000.0
2025-07-11,61264000.0,31066000.0,25890000.0,71875000.0,35175000.0,32875000.0
2025-07-14,61264000.0,31066000.0,25890000.0,71875000.0,35175000.0,32875000.0
2025-07-15,61264000.0,31066000.0,25890000.0,71875000.0,35175000.0,32875000.0
2025-07-16,61264000.0,31066000.0,25890000.0,71875000.0,35175000.0,32875000.0
2025-07-17,61264000.0,31066000.0,25890000.0,71875000.0,35175000.0,32875000.0
2025-07-18,61380000.0,31088000.0,25802000.0,71875000.0,35175000.0,32875000.0
2025-07-21,61380000.0,31088000.0,25802000.0,71875000.0,35175000.0,32875000.0
2025-07-22,61380000.0,31088000.0,25802000.0,71875000.0,35175000.0,32875000.0
2025-07-23,61380000.0,31088000.0,25802000.0,71875000.0,35175000.0,32875000.0
2025-07-24,61380000.0,31088000.0,25802000.0,71875000.0,35175000.0,32875000.0
2025-07-25,61411000.0,31207000.0,25696000.0,71875000.0,35175000.0,32875000.0
2025-07-28,61411000.0,31207000.0,25696000.0,71875000.0,35175000.0,32875000.0
2025-07-29,61411000.0,31207000.0,25696000.0,71875000.0,35175000.0,32875000.0
2025-07-30,61411000.0,31207000.0,25696000.0,71875000.0,35175000.0,32875000.0
2025-07-31,61411000.0,31207000.0,25696000.0,71875000.0,35175000.0,32875000.0
2025-08-01,61363000.0,31191000.0,25696000.0,71875000.0,35175000.0,32875000.0
2025-08-04,61363000.0,31191000.0,30304000.0,71375000.0,35175000.0,32750000.0
2025-08-05,61363000.0,31191000.0,30304000.0,71375000.0,35175000.0,32750000.0
2025-08-06,61363000.0,31191000.0,30304000.0,71375000.0,35175000.0,32750000.0
2025-08-07,61363000.0,31191000.0,30304000.0,71375000.0,35175000.0,32750000.0
2025-08-08,61363000.0,31191000.0,30304000.0,71375000.0,35175000.0,32750000.0
2025-08-11,61311000.0,31166000.0,30305000.0,71375000.0,35175000.0,32750000.0
2025-08-12,61311000.0,31166000.0,30305000.0,71375000.0,35175000.0,32750000.0
2025-08-13,61311000.0,31166000.0,30305000.0,71375000.0,35175000.0,32750000.0
2025-08-14,61311000.0,31166000.0,30305000.0,71375000.0,35175000.0,32750000.0
2025-08-15,61311000.0,31166000.0,30305000.0,71375000.0,35175000.0,32750000.0
2025-08-18,61563000.0,31518000.0,30518000.0,71375000.0,35175000.0,32750000.0
2025-08-19,61563000.0,31518000.0,30518000.0,71375000.0,35175000.0,32750000.0
2025-08-20,61563000.0,31518000.0,30518000.0,71375000.0,35175000.0,32750000.0
2025-08-21,61563000.0,31518000.0,30518000.0,71375000.0,35175000.0,32750000.0
2025-08-22,61563000.0,31518000.0,30518000.0,71375000.0,35175000.0,32750000.0
2025-08-25,61363000.0,31513000.0,30495000.0,71375000.0,35175000.0,32750000.0
2025-08-26,61363000.0,31513000.0,30495000.0,71375000.0,35175000.0,32750000.0
2025-08-27,61363000.0,31513000.0,30495000.0,71375000.0,35175000.0,32750000.0
2025-08-28,61363000.0,31513000.0,30495000.0,71375000.0,35175000.0,32750000.0
2025-08-29,61363000.0,31513000.0,30495000.0,71375000.0,35175000.0,32750000.0
2025-09-01,61409000.0,31609000.0,30561000.0,71375000.0,35175000.0,32750000.0
2025-09-02,61409000.0,31609000.0,30561000.0,71375000.0,35175000.0,32750000.0
2025-09-03,61409000.0,31609000.0,30561000.0,71375000.0,35175000.0,32750000.0
2025-09-04,61409000.0,31609000.0,30561000.0,71375000.0,35175000.0,32750000.0
2025-09-05,61409000.0,31609000.0,30561000.0,71375000.0,35175000.0,32750000.0
2025-09-08,61612000.0,31763000.0,30726000.0,71100000.0,35400000.0,32860000.0
2025-09-09,61612000.0,31763000.0,30726000.0,71100000.0,35400000.0,32860000.0
2025-09-10,61612000.0,31763000.0,30726000.0,71100000.0,35400000.0,32860000.0
2025-09-11,61612000.0,31763000.0,30726000.0,71100000.0,35400000.0,32860000.0
2025-09-12,61612000.0,31763000.0,30726000.0,71100000.0,35400000.0,32860000.0
2025-09-15,61638000.0,31834000.0,30781000.0,71100000.0,35400000.0,32860000.0
2025-09-16,61638000.0,31834000.0,30781000.0,71100000.0,35400000.0,32860000.0
2025-09-17,61638000.0,31834000.0,30781000.0,71100000.0,35400000.0,32860000.0
2025-09-18,61638000.0,31834000.0,30781000.0,71100000.0,35400000.0,32860000.0
2025-09-19,61638000.0,31834000.0,30781000.0,71100000.0,35400000.0,32860000.0
2025-09-22,61896000.0,32168000.0,31273000.0,71100000.0,35400000.0,32860000.0
2025-09-23,61896000.0,32168000.0,31273000.0,71100000.0,35400000.0,32860000.0
2025-09-24,61896000.0,32168000.0,31273000.0,71100000.0,35400000.0,32860000.0
2025-09-25,61896000.0,32168000.0,31273000.0,71100000.0,35400000.0,32860000.0
2025-09-26,61896000.0,32168000.0,31273000.0,71100000.0,35400000.0,32860000.0
2025-09-29,61966000.0,32378000.0,31451000.0,71100000.0,35400000.0,32860000.0
2025-09-30,61966000.0,32378000.0,31451000.0,71100000.0,35400000.0,32860000.0
2025-10-01,61966000.0,32378000.0,31451000.0,71100000.0,35400000.0,32860000.0
2025-10-02,61966000.0,32378000.0,31451000.0,71100000.0,35400000.0,32860000.0
2025-10-03,61966000.0,32378000.0,31451000.0,71100000.0,35400000.0,32860000.0
2025-10-06,62331000.0,32502000.0,31456000.0,70900000.0,35290000.0,32750000.0
2025-10-07,62331000.0,32502000.0,31456000.0,70900000.0,35290000.0,32750000.0
2025-10-08,62331000.0,32502000.0,31456000.0,70900000.0,35290000.0,32750000.0
2025-10-09,62331000.0,32502000.0,31456000.0,70900000.0,35290000.0,32750000.0
2025-10-10,62331000.0,32502000.0,31456000.0,70900000.0,35290000.0,32750000.0
2025-10-13,62312000.0,32514000.0,31503000.0,70900000.0,35290000.0,32750000.0
2025-10-14,62312000.0,32514000.0,31503000.0,70900000.0,35290000.0,32750000.0
2025-10-15,62312000.0,32514000.0,31503000.0,70900000.0,35290000.0,32750000.0
2025-10-16,62312000.0,32514000.0,31503000.0,70900000.0,35290000.0,32750000.0
2025-10-17,62312000.0,32514000.0,31503000.0,70900000.0,35290000.0,32750000.0
2025-10-20,62381000.0,32502000.0,31490000.0,70900000.0,35290000.0,32750000.0
2025-10-21,62381000.0,32502000.0,31490000.0,70900000.0,35290000.0,32750000.0
2025-10-22,62381000.0,32502000.0,31490000.0,70900000.0,35290000.0,32750000.0
2025-10-23,62381000.0,32502000.0,31490000.0,70900000.0,35290000.0,32750000.0
2025-10-24,62381000.0,32502000.0,31490000.0,70900000.0,35290000.0,32750000.0
2025-10-27,62510000.0,32544000.0,31488000.0,70900000.0,35290000.0,32750000.0
2025-10-28,62510000.0,32544000.0,31488000.0,70900000.0,35290000.0,32750000.0
2025-10-29,62510000.0,32544000.0,31488000.0,70900000.0,35290000.0,32750000.0
2025-10-30,62510000.0,32544000.0,31488000.0,70900000.0,35290000.0,32750000.0
2025-10-31,62510000.0,32544000.0,31488000.0,70900000.0,35290000.0,32750000.0
2025-11-03,62556000.0,32487000.0,31566000.0,70900000.0,35290000.0,32750000.0
2025-11-04,62556000.0,32487000.0,31566000.0,70900000.0,35290000.0,32750000.0
2025-11-05,62556000.0,32487000.0,31566000.0,70900000.0,35290000.0,32750000.0
2025-11-06,62556000.0,32487000.0,31566000.0,70900000.0,35290000.0,32750000.0
2025-11-07,62556000.0,32487000.0,31566000.0,70900000.0,35290000.0,32750000.0
2025-11-10,62618000.0,32542000.0,31577000.0,70900000.0,35250000.0,32890000.0
2025-11-11,62618000.0,32542000.0,31577000.0,70900000.0,35250000.0,32890000.0
2025-11-12,62618000.0,32542000.0,31577000.0,70900000.0,35250000.0,32890000.0
2025-11-13,62618000.0,32542000.0,31577000.0,70900000.0,35250000.0,32890000.0
2025-11-14,62618000.0,32542000.0,31577000.0,70900000.0,35250000.0,32890000.0
2025-11-17,62675000.0,32596000.0,31616000.0,70900000.0,35250000.0,32890000.0
2025-11-18,62675000.0,32596000.0,31616000.0,70900000.0,35250000.0,32890000.0
2025-11-19,62675000.0,32596000.0,31616000.0,70900000.0,35250000.0,32890000.0
2025-11-20,62675000.0,32596000.0,31616000.0,70900000.0,35250000.0,32890000.0
2025-11-21,62675000.0,32596000.0,31616000.0,70900000.0,35250000.0,32890000.0
2025-11-24,62771000.0,32788000.0,31498000.0,70900000.0,35250000.0,32890000.0
2025-11-25,62771000.0,32788000.0,31498000.0,70900000.0,35250000.0,32890000.0
2025-11-26,62771000.0,32788000.0,31498000.0,70900000.0,35250000.0,32890000.0
2025-11-27,62771000.0,32788000.0,31498000.0,70900000.0,35250000.0,32890000.0
2025-11-28,62771000.0,32788000.0,31498000.0,70900000.0,35250000.0,32890000.0
2025-12-01,63006000.0,32938000.0,31671000.0,70900000.0,35250000.0,32890000.0
2025-12-02,63006000.0,32938000.0,31671000.0,70900000.0,35250000.0,32890000.0
2025-12-03,63006000.0,32938000.0,31671000.0,70900000.0,35250000.0,32890000.0
2025-12-04,63006000.0,32938000.0,31671000.0,70900000.0,35250000.0,32890000.0
2025-12-05,63006000.0,32938000.0,31671000.0,70900000.0,35250000.0,32890000.0
2025-12-08,63405000.0,33049000.0,31693000.0,71200000.0,35390000.0,33010000.0
2025-12-09,63405000.0,33049000.0,31693000.0,71200000.0,35390000.0,33010000.0
2025-12-10,63405000.0,33049000.0,31693000.0,71200000.0,35390000.0,33010000.0
2025-12-11,63405000.0,33049000.0,31693000.0,71200000.0,35390000.0,33010000.0
2025-12-12,63405000.0,33049000.0,31693000.0,71200000.0,35390000.0,33010000.0
2025-12-15,63919000.0,33096000.0,31896000.0,71200000.0,35390000.0,33010000.0
2025-12-16,63919000.0,33096000.0,31896000.0,71200000.0,35390000.0,33010000.0
2025-12-17,63919000.0,33096000.0,31896000.0,71200000.0,35390000.0,33010000.0
2025-12-18,63919000.0,33096000.0,31896000.0,71200000.0,35390000.0,33010000.0
2025-12-19,63919000.0,33096000.0,31896000.0,71200000.0,35390000.0,33010000.0
2025-12-22,63982000.0,33091000.0,31899000.0,71200000.0,35390000.0,33010000.0
2025-12-23,63982000.0,33091000.0,31899000.0,71200000.0,35390000.0,33010000.0
2025-12-24,63982000.0,33091000.0,31899000.0,71200000.0,35390000.0,33010000.0
2026-01-02,63982000.0,33091000.0,31899000.0,71200000.0,35390000.0,33010000.0
2026-01-05,63982000.0,33091000.0,31899000.0,71200000.0,35390000.0,33010000.0
2026-01-06,63982000.0,33091000.0,31899000.0,71200000.0,35390000.0,33010000.0
2026-01-07,63982000.0,33091000.0,31899000.0,71200000.0,35390000.0,33010000.0
2026-01-08,63982000.0,33091000.0,31899000.0,71200000.0,35390000.0,33010000.0
2026-01-09,63982000.0,33091000.0,31899000.0,71200000.0,35390000.0,33010000.0
2026-01-12,64268000.0,33056000.0,31900000.0,71600000.0,35600000.0,33280000.0
2026-01-13,64268000.0,33056000.0,31900000.0,71600000.0,35600000.0,33280000.0
2026-01-14,64268000.0,33056000.0,31900000.0,71600000.0,35600000.0,33280000.0
2026-01-15,64268000.0,33056000.0,31900000.0,71600000.0,35600000.0,33280000.0
2026-01-16,64268000.0,33056000.0,31900000.0,71600000.0,35600000.0,33280000.0
2026-01-19,64361000.0,33063000.0,31922000.0,71600000.0,35600000.0,33280000.0
2026-01-20,64361000.0,33063000.0,31922000.0,71600000.0,35600000.0,33280000.0
2026-01-21,64361000.0,33063000.0,31922000.0,71600000.0,35600000.0,33280000.0
2026-01-22,64361000.0,33063000.0,31922000.0,71600000.0,35600000.0,33280000.0
2026-01-23,64361000.0,33063000.0,31922000.0,71600000.0,35600000.0,33280000.0
2026-01-26,64399000.0,33056000.0,32078000.0,71600000.0,35600000.0,33280000.0
2026-01-27,64399000.0,33056000.0,32078000.0,71600000.0,35600000.0,33280000.0
2026-01-28,64399000.0,33056000.0,32078000.0,71600000.0,35600000.0,33280000.0
2026-01-29,64399000.0,33056000.0,32078000.0,71600000.0,35600000.0,33280000.0
2026-01-30,64399000.0,33056000.0,32078000.0,71600000.0,35600000.0,33280000.0
2026-02-02,64671000.0,33120000.0,32284000.0,71600000.0,35600000.0,33280000.0
2026-02-03,64671000.0,33120000.0,32284000.0,71600000.0,35600000.0,33280000.0
2026-02-04,64671000.0,33120000.0,32284000.0,71600000.0,35600000.0,33280000.0
2026-02-05,64671000.0,33120000.0,32284000.0,71600000.0,35600000.0,33280000.0
2026-02-06,64671000.0,33120000.0,32284000.0,71600000.0,35600000.0,33280000.0
2026-02-09,64934000.0,33165000.0,32395000.0,72000000.0,35720000.0,33300000.0
2026-02-10,64934000.0,33165000.0,32395000.0,72000000.0,35720000.0,33300000.0
2026-02-11,64934000.0,33165000.0,32395000.0,72000000.0,35720000.0,33300000.0
2026-02-12,64934000.0,33165000.0,32395000.0,72000000.0,35720000.0,33300000.0
2026-02-13,64934000.0,33165000.0,32395000.0,72000000.0,35720000.0,33300000.0
2026-02-16,65324000.0,33254000.0,32482000.0,72000000.0,35720000.0,33300000.0
2026-02-17,65324000.0,33254000.0,32482000.0,72000000.0,35720000.0,33300000.0
2026-02-18,65324000.0,33254000.0,32482000.0,72000000.0,35720000.0,33300000.0
2026-02-19,65324000.0,33254000.0,32482000.0,72000000.0,35720000.0,33300000.0
2026-02-20,65324000.0,33254000.0,32482000.0,72000000.0,35720000.0,33300000.0
2026-02-23,65558000.0,33474000.0,33171000.0,72000000.0,35720000.0,33300000.0
2026-02-24,65558000.0,33474000.0,33171000.0,72000000.0,35720000.0,33300000.0
2026-02-25,65558000.0,33474000.0,33171000.0,72000000.0,35720000.0,33300000.0
2026-02-26,65558000.0,33474000.0,33171000.0,72000000.0,35720000.0,33300000.0
2026-02-27,65558000.0,33474000.0,33171000.0,72000000.0,35720000.0,33300000.0
2026-03-02,65749000.0,33925000.0,33577000.0,72000000.0,35720000.0,33300000.0
2026-03-03,65749000.0,33925000.0,33577000.0,72000000.0,35720000.0,33300000.0
2026-03-04,65749000.0,33925000.0,33577000.0,72000000.0,35720000.0,33300000.0
2026-03-05,65749000.0,33925000.0,33577000.0,72000000.0,35720000.0,33300000.0
2026-03-06,65749000.0,33925000.0,33577000.0,72000000.0,35720000.0,33300000.0
2026-03-09,66706000.0,34672000.0,34078000.0,73000000.0,35950000.0,33640000.0
2026-03-10,66706000.0,34672000.0,34078000.0,73000000.0,35950000.0,33640000.0
2026-03-11,66706000.0,34672000.0,34078000.0,73000000.0,35950000.0,33640000.0
2026-03-12,66706000.0,34672000.0,34078000.0,73000000.0,35950000.0,33640000.0
2026-03-13,66706000.0,34672000.0,34078000.0,73000000.0,35950000.0,33640000.0
2026-03-16,67153000.0,34915000.0,34558000.0,73000000.0,35950000.0,33640000.0
2026-03-17,67153000.0,34915000.0,34558000.0,73000000.0,35950000.0,33640000.0
2026-03-18,67153000.0,34915000.0,34558000.0,73000000.0,35950000.0,33640000.0
2026-03-19,67153000.0,34915000.0,34558000.0,73000000.0,35950000.0,33640000.0
2026-03-20,67153000.0,34915000.0,34558000.0,73000000.0,35950000.0,33640000.0
2026-03-23,67286000.0,35194000.0,35149000.0,73000000.0,35950000.0,33640000.0
2026-03-24,67286000.0,35194000.0,35149000.0,73000000.0,35950000.0,33640000.0
2026-03-25,67286000.0,35194000.0,35149000.0,73000000.0,35950000.0,33640000.0
2026-03-26,67286000.0,35194000.0,35149000.0,73000000.0,35950000.0,33640000.0
2026-03-27,67286000.0,35194000.0,35149000.0,73000000.0,35950000.0,33640000.0
2026-03-30,67713000.0,35318000.0,35290000.0,73000000.0,35950000.0,33640000.0
2026-03-31,67713000.0,35318000.0,35290000.0,73000000.0,35950000.0,33640000.0
2026-04-01,67713000.0,35318000.0,35290000.0,73000000.0,35950000.0,33640000.0
2026-04-02,67713000.0,35318000.0,35290000.0,73000000.0,35950000.0,33640000.0
2026-04-06,67713000.0,35318000.0,35290000.0,73300000.0,36300000.0,34000000.0
2026-04-07,67713000.0,35318000.0,35290000.0,73300000.0,36300000.0,34000000.0
2026-04-08,67713000.0,35318000.0,35290000.0,73300000.0,36300000.0,34000000.0
2026-04-09,67713000.0,35318000.0,35290000.0,73300000.0,36300000.0,34000000.0
2026-04-10,67713000.0,35318000.0,35290000.0,73300000.0,36300000.0,34000000.0
2026-04-13,68002000.0,35546000.0,35564000.0,73300000.0,36300000.0,34000000.0
2026-04-14,68002000.0,35546000.0,35564000.0,73300000.0,36300000.0,34000000.0
2026-04-15,68002000.0,35546000.0,35564000.0,73300000.0,36300000.0,34000000.0
2026-04-16,68002000.0,35546000.0,35564000.0,73300000.0,36300000.0,34000000.0
